자치구,대여소명,기준년월,대여건수,반납건수,이용합계
광진구,3868. 자양한강도서관,202305,"2,528","2,558",5086
광진구,3873. 동서울우편집중국 앞,202305,"1,365","1,360",2725
광진구,3878. 장로회신학대학교 주기철 기념관,202305,200,149,349
광진구,3879. 중랑천 뚝방길 산책로 입구,202305,"2,210","2,264",4474
광진구,3880. 홍련봉 공원,202305,768,700,1468
광진구,3881. 신자초교입구 교차로,202305,"4,290","4,351",8641
광진구,3882. 자양2동 주민센터,202305,"2,242","2,268",4510
광진구,3886.광진구 민방위교육센터,202305,"1,847","1,842",3689
광진구,3890. 웰츠타워 오피스텔,202305,"2,719","2,725",5444
광진구,3891. 군자역4번출구,202305,"2,248","2,226",4474
광진구,500. 어린이대공원역 3번출구 앞,202305,"3,343","3,235",6578
광진구,501. 광진구의회 앞,202305,"2,602","2,212",4814
광진구,502. 뚝섬유원지역 1번출구 앞,202305,"18,035","19,668",37703
광진구,505. 자양사거리 광진아크로텔 앞,202305,"2,583","2,509",5092
광진구,515. 광양중학교 앞,202305,"1,049",951,2000
광진구,516. 광진메디칼 앞,202305,"2,155","2,096",4251
광진구,539. 군자교교차로,202305,"2,859","2,833",5692
광진구,540. 군자역 7번출구 베스트샵 앞,202305,"3,028","3,021",6049
광진구,542. 강변역 4번출구 뒤,202305,"2,767","2,732",5499
광진구,543. 구의공원(테크노마트 앞),202305,"2,858","2,860",5718
광진구,544. 광남중학교,202305,"1,656","1,787",3443
광진구,546. 잠실대교북단 교차로,202305,"2,796","2,775",5571
광진구,548. 자양나들목,202305,"3,757","3,721",7478
광진구,549. 아차산역 3번출구,202305,"4,399","4,419",8818
광진구,551. 구의삼성쉐르빌 앞,202305,"3,781","3,776",7557
광진구,552. 대림아크로리버 앞,202305,"1,384","1,358",2742
광진구,553. 중곡 성원아파트 앞,202305,"1,834","1,919",3753
광진구,555. 구의3동주민센터,202305,811,803,1614
광진구,571. 세종대학교 대양AI센터,202305,"2,449","2,419",4868
광진구,573. 구의문주차장 앞,202305,"2,772","2,773",5545
광진구,574. 아차산역4번출구,202305,"3,779","2,374",6153
광진구,575. 대원중고교 입구(대하빌딩),202305,857,820,1677
광진구,576. 광나루역 3번 출구,202305,"2,914","2,922",5836
광진구,577. 광진청소년수련관,202305,"2,642","2,720",5362
광진구,584. 광진광장 교통섬,202305,"3,946","3,141",7087
광진구,588. 뚝섬 유원지역,202305,"3,311","3,329",6640
광진구,590. 건국대학교 (입학정보관),202305,"3,196","3,195",6391
광진구,591. 건국대학교 (행정관),202305,"1,329","1,361",2690
광진구,592. 건국대학교 학생회관,202305,"6,089","6,389",12478
광진구,593.자양중앙나들목,202305,"2,567","2,798",5365
구로구,1901. 신도림동주민센터 앞,202305,"2,570","2,600",5170
구로구,1904. 도림천역 1번 출구 앞,202305,"3,205","3,238",6443
구로구,1906. 신도림역 1번 출구 앞,202305,"8,292","8,284",16576
구로구,1907. 구일우성(아) 육교 밑,202305,"1,975","1,998",3973
구로구,1908. 해원리바파크 육교 밑,202305,"2,815","2,791",5606
구로구,1910. 낙원교회 맞은편,202305,629,525,1154
구로구,1911. 구로디지털단지역 앞,202305,"10,905","11,090",21995
구로구,1912. 한신휴아파트 앞,202305,"2,717","2,599",5316
구로구,1913. 구로리공원,202305,"1,685","1,898",3583
구로구,1914. 대림역4번출구,202305,"3,795","3,769",7564
구로구,1916. 구로중학교앞,202305,945,915,1860
구로구,1920. 서울미래초등학교 사거리,202305,"1,989","1,638",3627
구로구,1924. 삼부르네상스파크빌,202305,"1,361",748,2109
구로구,1925. 동양미래대학교 정문 옆,202305,"6,594","6,524",13118
구로구,1928. 고척스카이돔구장 광장,202305,"1,631","1,533",3164
구로구,1929. 고척근린공원 고척도서관 앞,202305,"1,558","1,213",2771
구로구,1930. 개봉지구대 개봉치안센터,202305,"1,272","1,304",2576
구로구,1931. 개봉역2번출구 A,202305,"2,336","2,904",5240
구로구,1933. 개봉푸르지오아파트 상가,202305,"2,716","3,004",5720
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202305,"1,183","1,348",2531
구로구,1937. 한진아파트 입구,202305,"1,463","1,532",2995
구로구,1941. 오류동역 2번출구,202305,"1,588","1,889",3477
구로구,1943. 온수역 북측,202305,533,522,1055
구로구,1946. 구로역 광장,202305,"3,494","3,579",7073
구로구,1951. 천왕이펜하우스 4단지 후문,202305,408,267,675
구로구,1952. 천왕연지타운2단지 앞,202305,"2,125","2,867",4992
구로구,1953. 천왕역 4번출구 뒤,202305,"1,405","1,107",2512
구로구,1955. 디지털입구 교차로,202305,"3,639","3,628",7267
구로구,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),202305,"2,045","2,047",4092
구로구,1957. 구일고등학교 정문 ,202305,"2,463","2,537",5000
구로구,1958. 강서수도사업소민원센터,202305,"2,412","2,447",4859
구로구,1959. 구로구의회 앞,202305,"2,261","2,363",4624
구로구,1960. 구로거리공원 동측(신도림역 방면),202305,"1,781","1,604",3385
구로구,1961. 신도림테크노근린공원,202305,"6,930","7,464",14394
구로구,1962. 가리봉동주민센터,202305,"1,962","1,943",3905
구로구,1964. 원메디타운 앞,202305,"2,569","2,589",5158
구로구,1965. 삼환로즈빌아파트 105동 옆,202305,"1,512","1,381",2893
구로구,1966. 한마을아파트 정문상가,202305,"2,381","2,412",4793
구로구,1967. 참새공원(백곡경노당),202305,513,524,1037
구로구,1968. 동인오피스텔 건너편 소공원,202305,581,563,1144
구로구,1969. 궁동생태공원,202305,372,345,717
구로구,1971. 오정초교 앞 보도육교,202305,369,254,623
구로구,1973. 오리로와 서해안도로 교차로 앞,202305,767,643,1410
구로구,1974. 신도림2차e편한세상아파트 203동 앞,202305,"2,028","1,803",3831
구로구,1975. 대림역 1번 출입구 밑,202305,"1,929","1,888",3817
구로구,1976. 남구로역 5번 출입구 앞,202305,797,576,1373
구로구,1977. 천왕역 1번 출입구 앞,202305,"2,847","2,526",5373
구로구,1979. 구로1동우체국 앞,202305,534,519,1053
구로구,1981. 천왕이펜하우스5단지 앞,202305,"1,162","1,544",2706
구로구,1983. 구로동롯데아파트,202305,"1,538","1,364",2902
구로구,1984. 구로구청,202305,"2,549","2,783",5332
구로구,1985. 구로도서관,202305,"4,923","4,594",9517
구로구,1986. 태평양물산빌딩,202305,"4,573","4,775",9348
구로구,1987. 개봉아이파크아파트 앞,202305,"1,690","1,921",3611
구로구,1988. 고척LIGA아파트 앞,202305,"2,992","3,066",6058
구로구,1991. 오류동역 맞은편,202305,"2,364","2,788",5152
구로구,1992. 구로구배드민턴실내체육관 앞,202305,818,877,1695
구로구,1993. 금강수목원아파트 앞,202305,854,846,1700
구로구,1994. 삼성전자 물류센터 앞,202305,"1,718","1,688",3406
구로구,1996. 구일역 1번 출입구 앞,202305,"3,562","3,578",7140
구로구,1998. 고척교 교차로,202305,"1,017",793,1810
구로구,1999. 수궁동 성당 주변,202305,856,812,1668
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202305,"2,338","1,990",4328
구로구,2801. 대륭포스트타워1차,202305,"2,687","2,691",5378
구로구,2804.항동지구 6단지 602동 앞,202305,389,407,796
구로구,2805.구로자원순환센터 ,202305,227,171,398
구로구,2806.항동지구 4단지 입구,202305,220,139,359
구로구,2807.항동지구 1단지 105동 앞,202305,278,311,589
구로구,2808.항동지구 2단지 202동 앞,202305,338,367,705
구로구,2809.항동지구 11단지 1103동 앞,202305,191,271,462
구로구,2810.항동지구 3단지 311동 앞,202305,132,176,308
구로구,2812.항동프라자,202305,659,727,1386
구로구,2813.항동지구 3단지 302동 앞,202305,113,94,207
구로구,2814.항동지구 10단지 1001동 앞,202305,383,372,755
구로구,2815.항동지구 7단지 정문,202305,702,682,1384
구로구,2816.항동지구 8단지 803동옆(주차장입구),202305,116,130,246
구로구,2817.천왕이펜하우스5단지 앞,202305,486,305,791
구로구,2818.천왕이펜하우스3단지 앞,202305,572,219,791
구로구,2819.하늘숲초등학교 앞,202305,"1,396","1,819",3215
구로구,2820.신세기아파트 앞,202305,"1,102","1,127",2229
구로구,2821.청구아파트 앞,202305,"2,019","2,034",4053
구로구,2822.제니스스포츠 앞,202305,577,568,1145
구로구,2823.중앙유통단지 앞,202305,"1,261","1,263",2524
구로구,2824.미래사랑어린이공원 앞,202305,"4,722","4,712",9434
구로구,2825.초롱타운 앞,202305,438,413,851
구로구,2826.가마산지하보도 옆,202305,825,860,1685
구로구,3902. 항동지구5단지 501동 앞,202305,369,417,786
구로구,3903. 현대아파트 앞,202305,921,945,1866
구로구,3904. 테크노마트 앞,202305,"3,534","3,499",7033
구로구,3905. 희훈타워빌 앞,202305,"2,494","2,439",4933
구로구,3906. 천왕차량사업소 입구,202305,909,"1,181",2090
구로구,3907. 신도림7차e편한세상아파트 806동 앞,202305,"2,047","1,953",4000
구로구,3908. 오류동 다숲오피스텔 앞,202305,946,"1,128",2074
구로구,3910. 목양전원교회 앞 로터리,202305,382,432,814
구로구,3911. 항동하버리안2단지아파트 후문,202305,332,373,705
구로구,3912. 삼호아파트 앞,202305,841,797,1638
구로구,3914. 신도림쌍용플래티넘노블아파트 앞,202305,"2,664","2,648",5312
구로구,3915. 동선아파트 앞,202305,276,287,563
구로구,3917. 성공회대학교,202305,909,676,1585
구로구,3918. 이좋은집오피스텔 앞,202305,960,"1,207",2167
구로구,3919. 구로역·NC신구로점 버스정류장(구로역 방면),202305,"2,071","1,980",4051
구로구,3920. 개봉역2번출구 B,202305,554,559,1113
구로구,3922. 서울남부교정시설 앞,202305,403,417,820
구로구,3923. 구로공구상가 앞,202305,377,359,736
구로구,3924. 오류동 계림웨스트밸리 앞,202305,375,339,714
구로구,3925. 중앙유통단지 앞 B,202305,"1,151","1,158",2309
구로구,3927. 구로월드아파트 앞,202305,"1,797","1,947",3744
구로구,3928.고척아이파크아파트 106동 앞,202305,"1,657","1,733",3390
구로구,3929. 고척아이파크아파트 205동 앞,202305,"1,728","1,685",3413
구로구,3930. 온수역 2번 출구 앞,202305,906,902,1808
구로구,3931. 천왕역 3번 출구 뒤,202305,"1,105",832,1937
구로구,3932. 개봉센트레빌레우스아파트 앞,202305,301,297,598
구로구,3934. 철도교통관제센터 정문 앞,202305,"1,536","1,564",3100
금천구,1804. 독산역 2번출구 자전거주차장,202305,"2,022","2,004",4026
금천구,1805. 서울디지털운동장 앞,202305,"1,282","1,277",2559
금천구,1806. 에이스하이엔드타워9차 앞,202305,"1,333","1,342",2675
금천구,1808. 에이스하이엔드타워8차 앞,202305,"1,647","1,642",3289
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),202305,"1,064","1,014",2078
금천구,1812. 갑을그레이트밸리 앞,202305,"1,278","1,306",2584
금천구,1814. 두산위브아파트 옆 상가건물 앞,202305,"1,462","1,477",2939
금천구,1816. 금천폭포공원 앞,202305,353,235,588
금천구,1819. 금천구청 앞 자전거거치대,202305,511,521,1032
금천구,1820. 신한은행 시흥대로금융센터지점,202305,444,437,881
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,202305,"1,087","1,271",2358
금천구,1822. 서울 시흥동우체국 앞,202305,851,969,1820
금천구,1823. 상신정비공업 앞,202305,332,161,493
금천구,1824. 독산근린공원 입구,202305,"2,476","2,497",4973
금천구,1825. 한신아파트 앞 육교 아래,202305,867,964,1831
금천구,1826. 한신코아 앞,202305,603,653,1256
금천구,1827. 독산보도육교 앞 자전거 보관소,202305,"2,680","2,979",5659
금천구,1828. 한양수자인아파트 앞,202305,"1,097",636,1733
금천구,1829. 홈플러스 금천점 앞,202305,"1,176","1,212",2388
금천구,1830. 빅마켓 금천점 앞,202305,"2,376","2,447",4823
금천구,1831. 메이퀸웨딩컨벤션 앞,202305,859,859,1718
금천구,1833. 독산역 1번출구 A,202305,"1,178","1,324",2502
금천구,1834. 월드메르디앙 벤처센터 2차,202305,"2,111","2,068",4179
금천구,1835. STX V타워,202305,954,955,1909
금천구,1836. 금천구립 독산도서관,202305,348,138,486
금천구,1839. 수출의 다리 아래,202305,"1,043","1,026",2069
금천구,1840. 솔브레인이엔지 뒤편,202305,"1,251","1,262",2513
금천구,1841. 가산동 주민센터,202305,"2,060","2,099",4159
금천구,1842. 한울중학교,202305,266,113,379
금천구,1843. 독산고등학교,202305,709,635,1344
금천구,1845. 롯데캐슬골드파크1차 서문,202305,788,763,1551
금천구,1846. 롯데캐슬골드파크1차 동문,202305,"1,383","1,391",2774
금천구,1847. 독산주공 14단지 버스정류소,202305,330,310,640
금천구,1848. 벽산 디지털밸리 5차,202305,"2,582","2,687",5269
금천구,1849. 대륭포스트타워5차,202305,678,655,1333
금천구,1850. 코오롱테크노밸리,202305,413,402,815
금천구,1851. 가산디지털단지 7번출구,202305,"4,350","4,256",8606
금천구,1853. 서울디자인직업전문학교 앞,202305,746,694,1440
금천구,1854. 가산아네스트 오피스텔 앞,202305,972,450,1422
금천구,1855. 성지아파트 옆 도로변,202305,210,246,456
금천구,1856. 모두의학교,202305,"1,071","1,031",2102
금천구,1857. 주공14단지,202305,479,486,965
금천구,1858. 500번·507번 버스 종점 앞,202305,411,542,953
금천구,1859. 대륭테크노타운 18차,202305,"1,163","1,154",2317
금천구,1861.IBK기업은행 석수역 지점 앞,202305,217,242,459
금천구,1862.스타즈호텔독산 빌딩 앞,202305,"1,207","1,129",2336
금천구,1863.위너스 스포츠클럽 골프연습장옆,202305,466,435,901
금천구,1864.산호시티빌 옆,202305,365,215,580
금천구,1865.금천구청앞(M빌딩),202305,499,499,998
금천구,1866.서울안천초등학교 옆,202305,260,253,513
금천구,1867.대륭포스트타워6차 앞,202305,"6,488","6,544",13032
금천구,1868.우리은행 시흥남자동화점 앞,202305,536,462,998
금천구,1869.롯데캐슬골드파크3차 301동 앞,202305,"1,364","1,361",2725
금천구,1870.독산3동주민센터 앞,202305,859,457,1316
금천구,3956. 대륭테크노타운21차 앞,202305,"1,379","1,380",2759
금천구,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,202305,742,842,1584
금천구,3959. 시흥사거리(시흥동 994-3 앞),202305,"1,516","1,606",3122
금천구,3963. 에이스 하드웨어(시흥대로 396) 앞,202305,"1,099","1,113",2212
금천구,3966. 독산역1번출구 옆,202305,"3,277","3,834",7111
금천구,3967. 혜명양로원 담장 옆(2),202305,556,482,1038
금천구,3968. 독산동 현대홈타운 금천과선교 앞,202305,710,685,1395
금천구,3969. 독산역 롯데캐슬 104동 앞,202305,898,857,1755
금천구,3970. 시흥4동주민센터 앞,202305,239,238,477
금천구,3971. 순흥안씨묘 건너편,202305,91,45,136
금천구,3972. 산기슭공원 앞,202305,308,224,532
금천구,3973. 독산2동주민센터 앞,202305,362,283,645
금천구,3974.  안천중학교,202305,517,534,1051
금천구,3975.현대시티아울렛 가산,202305,"1,964","1,965",3929
금천구,3977. 말미사거리,202305,854,857,1711
금천구,3980. 금천현대홈타운 후문 서부샛길,202305,858,879,1737
금천구,3983. 금천구청역 1번 출구,202305,"1,243","1,615",2858
금천구,3984. 가산롯데아이티캐슬,202305,"1,738","1,730",3468
금천구,3985. 디폴리스 지식산업센터,202305,"1,189","1,191",2380
금천구,3986.청년주택 독산동점,202305,741,751,1492
금천구,3987. LG전자가산A와 가산테라타워 사이,202305,"1,376","1,408",2784
금천구,3988. 메종에떼르넬 101동 앞,202305,177,186,363
노원구,1601. 석계역 문화광장 내 자전거 보관소,202305,"6,848","6,983",13831
노원구,1602. 광운대역 앞,202305,"2,723","2,682",5405
노원구,1605. 헬스케어,202305,"1,985","2,146",4131
노원구,1606. 태릉입구역 3번출구 ,202305,"2,158","2,216",4374
노원구,1608. 공릉역 1번 출구 앞,202305,"4,848","5,294",10142
노원구,1610. 화랑대역 2번출구 앞,202305,"4,497","5,171",9668
노원구,1611. 과기대 입구(우),202305,"4,673","4,577",9250
노원구,1616. 하계2동 공항버스정류장 옆,202305,"3,071","3,190",6261
노원구,1617. 하계동 중평어린이공원 앞,202305,"3,659","3,808",7467
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),202305,"2,764","2,801",5565
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),202305,"1,502","1,383",2885
노원구,1625. 상계역(4번출구),202305,"6,553","6,559",13112
노원구,1627. 수락산역 4번출구,202305,"1,537","1,527",3064
노원구,1628. 노일초등학교 앞,202305,"1,222","1,257",2479
노원구,1630. 수연빌딩 앞,202305,"1,453","1,444",2897
노원구,1634. 당고개공원 대여소,202305,808,771,1579
노원구,1635. 상계3.4동 주민센터 대여소,202305,607,469,1076
노원구,1636. 상계주공2단지 버스정류장 옆,202305,"3,223","3,189",6412
노원구,1637. KT 전화국 버스정류장 옆,202305,"6,140","6,579",12719
노원구,1639. 희성오피앙,202305,"1,545","1,554",3099
노원구,1640. 한내근린공원 북측,202305,"1,827","2,124",3951
노원구,1641. 한내근린공원 남측,202305,"1,085","1,174",2259
노원구,1642. 서울여대 남문,202305,"1,720","1,271",2991
노원구,1643. 태릉입구역 8번출구,202305,"4,773","5,512",10285
노원구,1646. 삼육대 입구,202305,854,740,1594
노원구,1650. 중계근린공원내,202305,"4,983","5,253",10236
노원구,1651. 상계동 우방유쉘아파트 앞,202305,"1,319","1,329",2648
노원구,1652. 파르코 앞,202305,569,547,1116
노원구,1653. 노원역1번출구,202305,"7,619","7,827",15446
노원구,1654. 당고개입구 오거리,202305,"1,206","1,166",2372
노원구,1655. 공릉1단지아파트,202305,"3,427","3,338",6765
노원구,1656. 중앙하이츠 아파트 입구,202305,"2,860","2,722",5582
노원구,1657. 노원구청 ,202305,"3,063","3,059",6122
노원구,1659. 중계동 을지중학교,202305,"1,352","1,108",2460
노원구,1660. 서울시립과학관,202305,"1,050",819,1869
노원구,1661. 당현천근린공원,202305,"2,663","2,605",5268
노원구,1662. 노원역7번출구,202305,"4,399","4,663",9062
노원구,1663. 동해문화예술관앞,202305,"5,105","5,238",10343
노원구,1664. 노해근린공원내,202305,731,724,1455
노원구,1665. 양지근린공원앞,202305,"1,941","1,453",3394
노원구,1666. 노원소방서인근,202305,"1,341","1,125",2466
노원구,1667. 중계중학교,202305,"2,392","2,289",4681
노원구,1668. 중계역 6번출구,202305,"3,377","3,468",6845
노원구,1669. 중계역 3번출구,202305,"3,008","2,976",5984
노원구,1670. 노원경찰서교차로,202305,"2,425","2,303",4728
노원구,1671. 인덕대학교,202305,"1,451","1,700",3151
노원구,1672. 상계동수락리버시티,202305,852,798,1650
노원구,1674. 서울북부고용센터앞,202305,"4,399","4,484",8883
노원구,1675. 월계문화체육센터,202305,336,276,612
노원구,1677. 육군사관학교  앞,202305,"2,828","2,935",5763
노원구,1678. 성서대학교 밀알관,202305,835,736,1571
노원구,1679. 삼육대 도서관,202305,728,525,1253
노원구,1680. 삼육대 제3과학관,202305,233,94,327
노원구,1681. 현대6차 아파트,202305,"2,029","1,687",3716
노원구,1682. 중계종합사회복지관 교차로,202305,931,936,1867
노원구,1683. 노원문화예술회관,202305,"3,093","3,078",6171
노원구,1684. 태릉입구역 5번출구,202305,"5,839","5,855",11694
노원구,1685. 불암고등학교 앞 횡단보도,202305,"2,128","2,105",4233
노원구,1686. 상계주공10단지 종합상가 앞,202305,"1,270","1,240",2510
노원구,1688. 마들역 7번출구,202305,"2,861","2,874",5735
노원구,1689. 마들역 3번출구,202305,"2,493","2,516",5009
노원구,1690. 도봉운전면허시험장 버스정류장 옆,202305,"2,959","2,953",5912
노원구,1691. 노원정보도서관,202305,"2,477","2,474",4951
노원구,1692. 온곡초교 교차로,202305,"3,150","2,143",5293
노원구,1693. 원자력 병원,202305,934,512,1446
노원구,1696.수락리버시티4단지,202305,810,792,1602
노원구,1697.상계주공2단지 219동,202305,"1,970","1,946",3916
노원구,2901.공릉동풍림아파트 101동,202305,"1,962","2,039",4001
노원구,2902.공릉풍림아파트 108동,202305,"1,635","1,577",3212
노원구,2903.월계초안아파트 1단지,202305,741,737,1478
노원구,2904.중계3차청구아파트,202305,"1,856","1,851",3707
노원구,2907. 월계중학교,202305,597,173,770
노원구,2908. 광운대학교 중앙도서관,202305,"2,826","2,724",5550
노원구,2909. 석계역 3번 출구,202305,"2,462","2,471",4933
노원구,2910.도깨비시장,202305,"3,505","3,767",7272
노원구,2911.상계역중앙시장,202305,"1,864","1,852",3716
노원구,2912.대진고등학교,202305,"2,754","2,366",5120
노원구,2913.상계8동 주민센터,202305,"2,616","2,833",5449
노원구,2914.서울과학기술대학교(미래관),202305,"1,986","2,014",4000
노원구,2915.서울과학기술대학교(어학교육원),202305,"5,448","4,922",10370
노원구,2917.신창중학교 후문 맞은편 버스정류장,202305,"1,303","1,435",2738
노원구,2919.등나무 근린공원(시립북서울미술관 앞) ,202305,"4,994","5,101",10095
노원구,2920.상계중학교(당현2교사거리),202305,"1,387","1,326",2713
노원구,2921.중계역 2번출구,202305,"3,797","4,443",8240
노원구,4002. 상계주공 14단지 상가 앞,202305,"1,290","1,318",2608
노원구,4003. 상계초교 입구 교차로 명주빌딩 앞,202305,"2,453","2,436",4889
노원구,4004. 당고개입구오거리 당현천변,202305,"1,956","1,930",3886
노원구,4005. 중계2차 한화꿈에그린 101동 인근,202305,"1,454","1,415",2869
노원구,4007. 노원 을지대학교 병원,202305,"3,076","3,476",6552
노원구,4008. 하계 어린이 공원,202305,"2,712","2,631",5343
노원구,4009. 월계프라자,202305,"1,098",459,1557
노원구,4011. 월계 센트럴 아이파크,202305,"1,755","2,240",3995
노원구,4013. 중계 롯데마트,202305,"2,819","2,513",5332
노원구,4014. 당고개역 3번 출구,202305,"1,136","1,116",2252
노원구,4016. 노원 마들스타디움,202305,"1,605","1,591",3196
노원구,4017. 월계 청백1단지 아파트 정류장,202305,711,315,1026
노원구,4018. 상계주공15단지 버스정류소,202305,"2,195","2,220",4415
노원구,4019. 상계주공10단지 버스정류소,202305,"3,005","2,986",5991
노원구,4020. 중계동 성모빌딩 앞 ,202305,"2,423","2,440",4863
노원구,4021. 중계본동 입구,202305,188,87,275
노원구,4023. 월계역 1번 출구,202305,"1,575","1,761",3336
노원구,4024. 꿈의숲 SK뷰 아파트,202305,"2,425","2,427",4852
노원구,4025. 한천교 동편,202305,"1,464","1,713",3177
노원구,4026. 상계주공1단지아파트,202305,"2,006","2,025",4031
노원구,4027. 한내 행복발전소 옆,202305,"4,031","4,138",8169
노원구,4028. 한일유앤아이아파트 105동 인근,202305,"1,345","1,256",2601
노원구,4029. 청소년수련관 후문,202305,"5,170","5,481",10651
노원구,4031. 청암예술학교 앞,202305,"2,230","2,177",4407
노원구,4032. 은행사거리 성모빌딩 앞,202305,"1,986","1,953",3939
노원구,4033. 녹천역 4번 출구 옆,202305,634,744,1378
노원구,4034. 상계근린공원 운동장 앞,202305,931,976,1907
노원구,4035. 휴플러스 수락한신아파트 101동 앞,202305,836,828,1664
노원구,4036. 하계역 6번출구,202305,"2,637","3,006",5643
노원구,4037. 물넘이교,202305,"3,372","3,207",6579
노원구,4039. 서울시 북부여성발전센터,202305,"1,253","1,197",2450
노원구,4040. 공릉로 26길,202305,"1,501","1,635",3136
노원구,4041. 공릉역3번출구,202305,"3,327","3,782",7109
노원구,4042. 상계문화정보도서관,202305,"1,046","1,034",2080
노원구,4043. 상계주공13단지 1301동,202305,414,339,753
노원구,4044. 공릉산 백세문 입구,202305,333,202,535
노원구,4045. 은하수 공원,202305,815,949,1764
노원구,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),202305,"3,210","3,226",6436
노원구,5305. 대륜E&S 서울지사 앞,202305,"1,024","1,103",2127
노원구,5306. 동신아파트 후문 옆,202305,"5,685","5,977",11662
노원구,5308. 상계신동아아파트,202305,421,196,617
노원구,5309. 월계 롯데캐슬아파트 뒤,202305,832,946,1778
노원구,5310. 목련아파트,202305,"1,371","1,102",2473
노원구,5311. 주공601동 상가 노원지하보도 앞,202305,"2,962","3,023",5985
노원구,5313. 중계주공2단지 앞,202305,979,975,1954
노원구,5314. 월계1동주민센터 앞,202305,"1,314","1,342",2656
노원구,5315. 당고개역 앞,202305,457,417,874
노원구,5317. 공릉동 신도1차 아파트 뒤,202305,"1,499","1,712",3211
노원구,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),202305,"1,140","1,046",2186
노원구,5319. 연해피빌 앞,202305,"1,608","1,647",3255
노원구,5320. 한국스포츠정책과학원 앞,202305,378,235,613
노원구,5321.불암아파트 앞,202305,"1,129","1,139",2268
노원구,5322.노원성당 앞,202305,642,623,1265
도봉구,1702. 녹천역 1번출구 앞,202305,960,"1,050",2010
도봉구,1703. 도봉산광역환승센터앞 ,202305,470,404,874
도봉구,1705. 도봉구청 정문앞,202305,"2,031","2,204",4235
도봉구,1706. 방학동우체국 건너편,202305,"1,282","1,290",2572
도봉구,1707. 도봉구민회관,202305,"2,064","1,949",4013
도봉구,1708. 도봉보건소사거리,202305,"2,499","2,533",5032
도봉구,1709. 쌍문역4번출구 주변,202305,"1,577","1,506",3083
도봉구,1713. 쌍문동 이안아파트 앞,202305,790,300,1090
도봉구,1714. 도봉문화정보도서관 삼거리,202305,457,90,547
도봉구,1716. 창동역 1번출구 건너편,202305,"1,334","1,318",2652
도봉구,1717. 시립창동운동장 입구,202305,496,353,849
도봉구,1719. 신도봉사거리 버스정류장,202305,"1,170","1,183",2353
도봉구,1720. 도봉구청 옆(중랑천변),202305,"2,490","2,512",5002
도봉구,1721. 창동역 2번출구 ,202305,"5,011","6,066",11077
도봉구,1722. 창동청소년수련관,202305,"1,240","1,142",2382
도봉구,1723. 방학동학마을도서관,202305,843,842,1685
도봉구,1725. 창1동주민센터,202305,870,958,1828
도봉구,1726. 삼익세라믹아파트교차로,202305,"1,544","1,492",3036
도봉구,1727. 서울도봉초등학교인근,202305,838,823,1661
도봉구,1728. 서울북부지방법원,202305,444,383,827
도봉구,1729. 도봉한신아파트 버스정류장,202305,"1,481","1,543",3024
도봉구,1730. 도봉산역 교차로 앞,202305,430,430,860
도봉구,1731. 도봉고등학교 맞은편,202305,270,182,452
도봉구,1732. 방학역사거리,202305,871,"1,018",1889
도봉구,1733. 방학사거리 (봄마당 앞),202305,"1,062","1,106",2168
도봉구,1734. 쌍문현대1차아파트 108동 앞,202305,"1,025",876,1901
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",202305,"1,490","1,452",2942
도봉구,1736. 버스정류장 앞,202305,946,757,1703
도봉구,1737. 신창시장,202305,"2,548","2,884",5432
도봉구,1738. 창동주공17단지 상가앞,202305,"2,359","2,484",4843
도봉구,1741. 제일강산수산입구,202305,"1,870","1,779",3649
도봉구,1742. 북한산 코오롱 하늘채,202305,"3,135","3,184",6319
도봉구,1743.창동19단지아파트 관리사무소앞,202305,"1,813","1,788",3601
도봉구,1744.도봉소방서 옆,202305,"2,993","3,039",6032
도봉구,1748. 방학역 1번출구,202305,755,867,1622
도봉구,1749. ESA아파트 상가 앞,202305,"1,886","1,997",3883
도봉구,1750. 창포원 남쪽 입구,202305,"1,131","1,280",2411
도봉구,1751. 창원초등학교 교차로,202305,"1,206","1,072",2278
도봉구,1752. 창동 주공 4단지 입구 옆,202305,"1,219","1,327",2546
도봉구,1754. 창동시장입구 사거리,202305,"1,350","1,335",2685
도봉구,1756.서울북부광역등기국,202305,382,313,695
도봉구,1759.서울북부지방법원 앞,202305,798,854,1652
도봉구,1761.방학중학교 앞,202305,544,446,990
도봉구,1762.북한산 한신휴플러스APT앞,202305,"2,568","2,354",4922
도봉구,1765.쌍문역 1번출구 주변,202305,"1,662","1,639",3301
도봉구,1767.방학초등학교 앞,202305,"1,852","2,210",4062
도봉구,1768.신동아타워 버스정류소,202305,762,754,1516
도봉구,1770.도봉한신아파트 주변,202305,"1,145","1,151",2296
도봉구,1771.성원APT버스정류소,202305,"1,088","1,017",2105
