자치구,대여소명,기준년월,대여건수,반납건수,이용합계
광진구,548. 자양나들목,202304,"3,012","2,854",5866
광진구,549. 아차산역 3번출구,202304,"3,604","3,416",7020
광진구,551. 구의삼성쉐르빌 앞,202304,"3,205","3,041",6246
광진구,552. 대림아크로리버 앞,202304,"1,046","1,003",2049
광진구,553. 중곡 성원아파트 앞,202304,"1,411","1,350",2761
광진구,555. 구의3동주민센터,202304,584,574,1158
광진구,571. 세종대학교 대양AI센터,202304,"1,908","1,810",3718
광진구,573. 구의문주차장 앞,202304,"2,362","2,213",4575
광진구,574. 아차산역4번출구,202304,"3,710","2,059",5769
광진구,575. 대원중고교 입구(대하빌딩),202304,718,658,1376
광진구,576. 광나루역 3번 출구,202304,"2,522","2,445",4967
광진구,577. 광진청소년수련관,202304,"2,260","2,197",4457
광진구,584. 광진광장 교통섬,202304,"3,583","2,673",6256
광진구,588. 뚝섬 유원지역,202304,"2,885","2,674",5559
광진구,590. 건국대학교 (입학정보관),202304,"2,572","2,537",5109
광진구,591. 건국대학교 (행정관),202304,"1,071","1,087",2158
광진구,592. 건국대학교 학생회관,202304,"4,322","4,832",9154
광진구,593.자양중앙나들목,202304,"2,124","2,237",4361
구로구,1901. 신도림동주민센터 앞,202304,"2,077","2,061",4138
구로구,1904. 도림천역 1번 출구 앞,202304,"2,531","2,447",4978
구로구,1906. 신도림역 1번 출구 앞,202304,"8,898","8,400",17298
구로구,1907. 구일우성(아) 육교 밑,202304,"1,675","1,629",3304
구로구,1908. 해원리바파크 육교 밑,202304,"2,407","2,358",4765
구로구,1910. 낙원교회 맞은편,202304,467,367,834
구로구,1911. 구로디지털단지역 앞,202304,"8,298","8,342",16640
구로구,1912. 한신휴아파트 앞,202304,"2,057","1,978",4035
구로구,1913. 구로리공원,202304,"1,376","1,635",3011
구로구,1914. 대림역4번출구,202304,"2,752","2,623",5375
구로구,1916. 구로중학교앞,202304,780,727,1507
구로구,1920. 서울미래초등학교 사거리,202304,"1,690","1,378",3068
구로구,1924. 삼부르네상스파크빌,202304,"1,266",628,1894
구로구,1925. 동양미래대학교 정문 옆,202304,"5,415","5,046",10461
구로구,1928. 고척스카이돔구장 광장,202304,"1,514","1,346",2860
구로구,1929. 고척근린공원 고척도서관 앞,202304,"1,412","1,032",2444
구로구,1930. 개봉지구대 개봉치안센터,202304,"1,066",998,2064
구로구,1931. 개봉역2번출구 A,202304,"1,902","2,334",4236
구로구,1933. 개봉푸르지오아파트 상가,202304,"2,237","2,273",4510
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202304,"1,016","1,118",2134
구로구,1937. 한진아파트 입구,202304,"1,217","1,177",2394
구로구,1941. 오류동역 2번출구,202304,"1,304","1,544",2848
구로구,1943. 온수역 북측,202304,408,358,766
구로구,1946. 구로역 광장,202304,"2,807","2,860",5667
구로구,1951. 천왕이펜하우스 4단지 후문,202304,365,218,583
구로구,1952. 천왕연지타운2단지 앞,202304,"1,789","2,308",4097
구로구,1953. 천왕역 4번출구 뒤,202304,"1,198",837,2035
구로구,1955. 디지털입구 교차로,202304,"2,967","2,850",5817
구로구,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),202304,"1,625","1,538",3163
구로구,1957. 구일고등학교 정문 ,202304,"1,943","1,974",3917
구로구,1958. 강서수도사업소민원센터,202304,"1,843","1,853",3696
구로구,1959. 구로구의회 앞,202304,"1,554","1,686",3240
구로구,1960. 구로거리공원 동측(신도림역 방면),202304,"1,365","1,226",2591
구로구,1961. 신도림테크노근린공원,202304,"7,523","7,733",15256
구로구,1962. 가리봉동주민센터,202304,"1,569","1,456",3025
구로구,1964. 원메디타운 앞,202304,"2,243","2,161",4404
구로구,1965. 삼환로즈빌아파트 105동 옆,202304,"1,330","1,191",2521
구로구,1966. 한마을아파트 정문상가,202304,"1,832","1,826",3658
구로구,1967. 참새공원(백곡경노당),202304,501,463,964
구로구,1968. 동인오피스텔 건너편 소공원,202304,476,449,925
구로구,1969. 궁동생태공원,202304,320,299,619
구로구,1971. 오정초교 앞 보도육교,202304,313,209,522
구로구,1973. 오리로와 서해안도로 교차로 앞,202304,665,495,1160
구로구,1974. 신도림2차e편한세상아파트 203동 앞,202304,"1,756","1,479",3235
구로구,1975. 대림역 1번 출입구 밑,202304,"1,672","1,575",3247
구로구,1976. 남구로역 5번 출입구 앞,202304,642,469,1111
구로구,1977. 천왕역 1번 출입구 앞,202304,"2,322","2,002",4324
구로구,1979. 구로1동우체국 앞,202304,372,392,764
구로구,1981. 천왕이펜하우스5단지 앞,202304,874,"1,117",1991
구로구,1983. 구로동롯데아파트,202304,"1,240","1,069",2309
구로구,1984. 구로구청,202304,"1,829","1,964",3793
구로구,1985. 구로도서관,202304,"4,116","3,514",7630
구로구,1986. 태평양물산빌딩,202304,"3,301","3,458",6759
구로구,1987. 개봉아이파크아파트 앞,202304,"1,496","1,466",2962
구로구,1988. 고척LIGA아파트 앞,202304,"2,381","2,285",4666
구로구,1991. 오류동역 맞은편,202304,"1,894","2,030",3924
구로구,1992. 구로구배드민턴실내체육관 앞,202304,663,673,1336
구로구,1993. 금강수목원아파트 앞,202304,752,664,1416
구로구,1994. 삼성전자 물류센터 앞,202304,"1,298","1,252",2550
구로구,1996. 구일역 1번 출입구 앞,202304,"2,936","2,682",5618
구로구,1998. 고척교 교차로,202304,"1,003",636,1639
구로구,1999. 수궁동 성당 주변,202304,663,618,1281
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202304,"2,087","1,651",3738
구로구,2801. 대륭포스트타워1차,202304,"2,063","2,010",4073
구로구,2804.항동지구 6단지 602동 앞,202304,276,298,574
구로구,2805.구로자원순환센터 ,202304,212,164,376
구로구,2806.항동지구 4단지 입구,202304,169,124,293
구로구,2807.항동지구 1단지 105동 앞,202304,248,238,486
구로구,2808.항동지구 2단지 202동 앞,202304,243,252,495
구로구,2809.항동지구 11단지 1103동 앞,202304,134,193,327
구로구,2810.항동지구 3단지 311동 앞,202304,120,144,264
구로구,2812.항동프라자,202304,638,651,1289
구로구,2813.항동지구 3단지 302동 앞,202304,70,36,106
구로구,2814.항동지구 10단지 1001동 앞,202304,260,232,492
구로구,2815.항동지구 7단지 정문,202304,551,476,1027
구로구,2816.항동지구 8단지 803동옆(주차장입구),202304,115,103,218
구로구,2817.천왕이펜하우스5단지 앞,202304,401,256,657
구로구,2818.천왕이펜하우스3단지 앞,202304,453,159,612
구로구,2819.하늘숲초등학교 앞,202304,"1,092","1,470",2562
구로구,2820.신세기아파트 앞,202304,990,"1,030",2020
구로구,2821.청구아파트 앞,202304,"1,647","1,605",3252
구로구,2822.제니스스포츠 앞,202304,506,480,986
구로구,2823.중앙유통단지 앞,202304,987,964,1951
구로구,2824.미래사랑어린이공원 앞,202304,"4,083","3,908",7991
구로구,2825.초롱타운 앞,202304,373,345,718
구로구,2826.가마산지하보도 옆,202304,679,713,1392
구로구,3902. 항동지구5단지 501동 앞,202304,283,272,555
구로구,3903. 현대아파트 앞,202304,767,762,1529
구로구,3904. 테크노마트 앞,202304,"2,761","2,587",5348
구로구,3905. 희훈타워빌 앞,202304,"1,938","1,851",3789
구로구,3906. 천왕차량사업소 입구,202304,794,964,1758
구로구,3907. 신도림7차e편한세상아파트 806동 앞,202304,"1,674","1,466",3140
구로구,3908. 오류동 다숲오피스텔 앞,202304,788,866,1654
구로구,3910. 목양전원교회 앞 로터리,202304,333,355,688
구로구,3911. 항동하버리안2단지아파트 후문,202304,254,251,505
구로구,3912. 삼호아파트 앞,202304,663,623,1286
구로구,3914. 신도림쌍용플래티넘노블아파트 앞,202304,"2,011","1,904",3915
구로구,3915. 동선아파트 앞,202304,229,230,459
구로구,3917. 성공회대학교,202304,764,540,1304
구로구,3918. 이좋은집오피스텔 앞,202304,823,947,1770
구로구,3919. 구로역·NC신구로점 버스정류장(구로역 방면),202304,"1,878","1,616",3494
구로구,3920. 개봉역2번출구 B,202304,402,395,797
구로구,3922. 서울남부교정시설 앞,202304,316,383,699
구로구,3923. 구로공구상가 앞,202304,250,220,470
구로구,3924. 오류동 계림웨스트밸리 앞,202304,317,278,595
구로구,3925. 중앙유통단지 앞 B,202304,746,727,1473
구로구,3927. 구로월드아파트 앞,202304,"1,262","1,389",2651
구로구,3928.고척아이파크아파트 106동 앞,202304,"1,401","1,300",2701
구로구,3929. 고척아이파크아파트 205동 앞,202304,"1,302","1,167",2469
구로구,3930. 온수역 2번 출구 앞,202304,634,613,1247
구로구,3931. 천왕역 3번 출구 뒤,202304,716,477,1193
구로구,3932. 개봉센트레빌레우스아파트 앞,202304,246,204,450
구로구,3934. 철도교통관제센터 정문 앞,202304,"1,052","1,037",2089
금천구,1804. 독산역 2번출구 자전거주차장,202304,"1,696","1,553",3249
금천구,1805. 서울디지털운동장 앞,202304,964,921,1885
금천구,1806. 에이스하이엔드타워9차 앞,202304,"1,062","1,045",2107
금천구,1808. 에이스하이엔드타워8차 앞,202304,"1,167","1,162",2329
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),202304,703,697,1400
금천구,1812. 갑을그레이트밸리 앞,202304,865,869,1734
금천구,1814. 두산위브아파트 옆 상가건물 앞,202304,"1,116","1,055",2171
금천구,1816. 금천폭포공원 앞,202304,272,160,432
금천구,1819. 금천구청 앞 자전거거치대,202304,442,411,853
금천구,1820. 신한은행 시흥대로금융센터지점,202304,319,340,659
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,202304,822,996,1818
금천구,1822. 서울 시흥동우체국 앞,202304,584,653,1237
금천구,1823. 상신정비공업 앞,202304,267,142,409
금천구,1824. 독산근린공원 입구,202304,"2,119","1,949",4068
금천구,1825. 한신아파트 앞 육교 아래,202304,732,723,1455
금천구,1826. 한신코아 앞,202304,491,500,991
금천구,1827. 독산보도육교 앞 자전거 보관소,202304,"2,590","2,509",5099
금천구,1828. 한양수자인아파트 앞,202304,"1,070",496,1566
금천구,1829. 홈플러스 금천점 앞,202304,887,873,1760
금천구,1830. 빅마켓 금천점 앞,202304,"2,002","2,004",4006
금천구,1831. 메이퀸웨딩컨벤션 앞,202304,737,712,1449
금천구,1833. 독산역 1번출구 A,202304,991,"1,044",2035
금천구,1834. 월드메르디앙 벤처센터 2차,202304,"1,649","1,547",3196
금천구,1835. STX V타워,202304,776,750,1526
금천구,1836. 금천구립 독산도서관,202304,304,118,422
금천구,1839. 수출의 다리 아래,202304,880,867,1747
금천구,1840. 솔브레인이엔지 뒤편,202304,"1,036","1,033",2069
금천구,1841. 가산동 주민센터,202304,"1,629","1,622",3251
금천구,1842. 한울중학교,202304,242,101,343
금천구,1843. 독산고등학교,202304,596,485,1081
금천구,1845. 롯데캐슬골드파크1차 서문,202304,673,629,1302
금천구,1846. 롯데캐슬골드파크1차 동문,202304,"1,092","1,035",2127
금천구,1847. 독산주공 14단지 버스정류소,202304,290,254,544
금천구,1848. 벽산 디지털밸리 5차,202304,"1,912","2,046",3958
금천구,1849. 대륭포스트타워5차,202304,539,541,1080
금천구,1850. 코오롱테크노밸리,202304,287,283,570
금천구,1851. 가산디지털단지 7번출구,202304,"3,305","3,059",6364
금천구,1853. 서울디자인직업전문학교 앞,202304,553,548,1101
금천구,1854. 가산아네스트 오피스텔 앞,202304,816,320,1136
금천구,1855. 성지아파트 옆 도로변,202304,180,227,407
금천구,1856. 모두의학교,202304,864,797,1661
금천구,1857. 주공14단지,202304,356,309,665
금천구,1858. 500번·507번 버스 종점 앞,202304,391,438,829
금천구,1859. 대륭테크노타운 18차,202304,832,819,1651
금천구,1861.IBK기업은행 석수역 지점 앞,202304,232,245,477
금천구,1862.스타즈호텔독산 빌딩 앞,202304,"1,082",942,2024
금천구,1863.위너스 스포츠클럽 골프연습장옆,202304,478,428,906
금천구,1864.산호시티빌 옆,202304,318,197,515
금천구,1865.금천구청앞(M빌딩),202304,383,389,772
금천구,1866.서울안천초등학교 옆,202304,243,210,453
금천구,1867.대륭포스트타워6차 앞,202304,"4,675","4,824",9499
금천구,1868.우리은행 시흥남자동화점 앞,202304,490,400,890
금천구,1869.롯데캐슬골드파크3차 301동 앞,202304,"1,080","1,005",2085
금천구,1870.독산3동주민센터 앞,202304,928,421,1349
금천구,3956. 대륭테크노타운21차 앞,202304,"1,069","1,003",2072
금천구,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,202304,502,515,1017
금천구,3959. 시흥사거리(시흥동 994-3 앞),202304,"1,209","1,304",2513
금천구,3963. 에이스 하드웨어(시흥대로 396) 앞,202304,813,897,1710
금천구,3966. 독산역1번출구 옆,202304,"2,494","2,841",5335
금천구,3967. 혜명양로원 담장 옆(2),202304,463,357,820
금천구,3968. 독산동 현대홈타운 금천과선교 앞,202304,504,491,995
금천구,3969. 독산역 롯데캐슬 104동 앞,202304,733,629,1362
금천구,3970. 시흥4동주민센터 앞,202304,213,216,429
금천구,3971. 순흥안씨묘 건너편,202304,85,48,133
금천구,3972. 산기슭공원 앞,202304,281,185,466
금천구,3973. 독산2동주민센터 앞,202304,354,183,537
금천구,3974.  안천중학교,202304,352,386,738
금천구,3975.현대시티아울렛 가산,202304,"1,456","1,422",2878
금천구,3977. 말미사거리,202304,744,731,1475
금천구,3980. 금천현대홈타운 후문 서부샛길,202304,652,625,1277
금천구,3983. 금천구청역 1번 출구,202304,966,"1,262",2228
금천구,3984. 가산롯데아이티캐슬,202304,"1,169","1,233",2402
금천구,3985. 디폴리스 지식산업센터,202304,913,872,1785
금천구,3986.청년주택 독산동점,202304,537,523,1060
금천구,3987. LG전자가산A와 가산테라타워 사이,202304,917,891,1808
노원구,1601. 석계역 문화광장 내 자전거 보관소,202304,"5,398","5,390",10788
노원구,1602. 광운대역 앞,202304,"2,284","2,221",4505
노원구,1605. 헬스케어,202304,"1,565","1,616",3181
노원구,1606. 태릉입구역 3번출구 ,202304,"1,656","1,701",3357
노원구,1608. 공릉역 1번 출구 앞,202304,"3,606","3,862",7468
노원구,1610. 화랑대역 2번출구 앞,202304,"3,470","3,788",7258
노원구,1611. 과기대 입구(우),202304,"3,442","3,168",6610
노원구,1616. 하계2동 공항버스정류장 옆,202304,"2,540","2,485",5025
노원구,1617. 하계동 중평어린이공원 앞,202304,"2,691","2,765",5456
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),202304,"2,349","2,191",4540
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),202304,"1,282","1,138",2420
노원구,1625. 상계역(4번출구),202304,"5,386","5,281",10667
노원구,1627. 수락산역 4번출구,202304,"1,331","1,272",2603
노원구,1628. 노일초등학교 앞,202304,917,920,1837
노원구,1630. 수연빌딩 앞,202304,"1,206","1,160",2366
노원구,1634. 당고개공원 대여소,202304,666,585,1251
노원구,1635. 상계3.4동 주민센터 대여소,202304,468,331,799
노원구,1636. 상계주공2단지 버스정류장 옆,202304,"2,532","2,471",5003
노원구,1637. KT 전화국 버스정류장 옆,202304,"5,037","5,190",10227
노원구,1639. 희성오피앙,202304,"1,277","1,179",2456
노원구,1640. 한내근린공원 북측,202304,"1,474","1,516",2990
노원구,1641. 한내근린공원 남측,202304,885,912,1797
노원구,1642. 서울여대 남문,202304,"1,436",909,2345
노원구,1643. 태릉입구역 8번출구,202304,"2,887","2,925",5812
노원구,1646. 삼육대 입구,202304,690,593,1283
노원구,1650. 중계근린공원내,202304,"3,970","4,066",8036
노원구,1651. 상계동 우방유쉘아파트 앞,202304,"1,012","1,033",2045
노원구,1652. 파르코 앞,202304,475,454,929
노원구,1653. 노원역1번출구,202304,"6,163","6,219",12382
노원구,1654. 당고개입구 오거리,202304,994,901,1895
노원구,1655. 공릉1단지아파트,202304,"2,622","2,451",5073
노원구,1656. 중앙하이츠 아파트 입구,202304,"2,461","2,290",4751
노원구,1657. 노원구청 ,202304,"2,398","2,387",4785
노원구,1659. 중계동 을지중학교,202304,"1,144",861,2005
노원구,1660. 서울시립과학관,202304,821,608,1429
노원구,1661. 당현천근린공원,202304,"2,256","2,063",4319
노원구,1662. 노원역7번출구,202304,"3,418","3,434",6852
노원구,1663. 동해문화예술관앞,202304,"3,987","4,014",8001
노원구,1664. 노해근린공원내,202304,677,603,1280
노원구,1665. 양지근린공원앞,202304,"1,781","1,160",2941
노원구,1666. 노원소방서인근,202304,"1,134",934,2068
노원구,1667. 중계중학교,202304,"1,998","1,842",3840
노원구,1668. 중계역 6번출구,202304,"2,657","2,633",5290
노원구,1669. 중계역 3번출구,202304,"2,455","2,271",4726
노원구,1670. 노원경찰서교차로,202304,"1,968","1,694",3662
노원구,1671. 인덕대학교,202304,"1,200","1,393",2593
노원구,1672. 상계동수락리버시티,202304,744,615,1359
노원구,1674. 서울북부고용센터앞,202304,"3,676","3,507",7183
노원구,1675. 월계문화체육센터,202304,271,199,470
노원구,1677. 육군사관학교  앞,202304,"2,200","2,206",4406
노원구,1678. 성서대학교 밀알관,202304,654,593,1247
노원구,1679. 삼육대 도서관,202304,727,462,1189
노원구,1680. 삼육대 제3과학관,202304,196,50,246
노원구,1681. 현대6차 아파트,202304,"1,760","1,288",3048
노원구,1682. 중계종합사회복지관 교차로,202304,896,832,1728
노원구,1683. 노원문화예술회관,202304,"2,226","2,099",4325
노원구,1684. 태릉입구역 5번출구,202304,"4,434","4,333",8767
노원구,1685. 불암고등학교 앞 횡단보도,202304,"1,793","1,666",3459
노원구,1686. 상계주공10단지 종합상가 앞,202304,"2,304","2,210",4514
노원구,1688. 마들역 7번출구,202304,"2,348","2,258",4606
노원구,1689. 마들역 3번출구,202304,"2,306","2,239",4545
노원구,1690. 도봉운전면허시험장 버스정류장 옆,202304,"2,227","2,167",4394
노원구,1691. 노원정보도서관,202304,"2,112","2,035",4147
노원구,1692. 온곡초교 교차로,202304,"2,659","1,733",4392
노원구,1693. 원자력 병원,202304,852,434,1286
노원구,1696.수락리버시티4단지,202304,737,713,1450
노원구,1697.상계주공2단지 219동,202304,"1,605","1,514",3119
노원구,2901.공릉동풍림아파트 101동,202304,"1,506","1,513",3019
노원구,2902.공릉풍림아파트 108동,202304,"1,244","1,158",2402
노원구,2903.월계초안아파트 1단지,202304,602,615,1217
노원구,2904.중계3차청구아파트,202304,"1,617","1,536",3153
노원구,2907. 월계중학교,202304,474,125,599
노원구,2908. 광운대학교 중앙도서관,202304,"2,281","2,122",4403
노원구,2909. 석계역 3번 출구,202304,"2,118","2,052",4170
노원구,2910.도깨비시장,202304,"2,705","2,889",5594
노원구,2911.상계역중앙시장,202304,"1,565","1,488",3053
노원구,2912.대진고등학교,202304,"2,365","1,911",4276
노원구,2913.상계8동 주민센터,202304,"1,795","1,827",3622
노원구,2914.서울과학기술대학교(미래관),202304,"1,224","1,247",2471
노원구,2915.서울과학기술대학교(어학교육원),202304,"4,094","3,470",7564
노원구,2917.신창중학교 후문 맞은편 버스정류장,202304,"1,163","1,096",2259
노원구,2919.등나무 근린공원(시립북서울미술관 앞) ,202304,"4,061","3,887",7948
노원구,2920.상계중학교(당현2교사거리),202304,"1,214","1,061",2275
노원구,2921.중계역 2번출구,202304,"3,203","3,600",6803
노원구,4002. 상계주공 14단지 상가 앞,202304,983,"1,046",2029
노원구,4003. 상계초교 입구 교차로 명주빌딩 앞,202304,"2,137","2,083",4220
노원구,4004. 당고개입구오거리 당현천변,202304,"1,766","1,688",3454
노원구,4005. 중계2차 한화꿈에그린 101동 인근,202304,"1,095","1,055",2150
노원구,4007. 노원 을지대학교 병원,202304,"2,521","2,807",5328
노원구,4008. 하계 어린이 공원,202304,"2,195","2,004",4199
노원구,4009. 월계프라자,202304,945,381,1326
노원구,4011. 월계 센트럴 아이파크,202304,"1,563","1,817",3380
노원구,4013. 중계 롯데마트,202304,"2,159","1,952",4111
노원구,4014. 당고개역 3번 출구,202304,974,921,1895
노원구,4016. 노원 마들스타디움,202304,"1,332","1,298",2630
노원구,4017. 월계 청백1단지 아파트 정류장,202304,619,232,851
노원구,4018. 상계주공15단지 버스정류소,202304,"1,796","1,711",3507
노원구,4019. 상계주공10단지 버스정류소,202304,"1,510","1,315",2825
노원구,4020. 중계동 성모빌딩 앞 ,202304,"2,111","2,026",4137
노원구,4021. 중계본동 입구,202304,285,124,409
노원구,4023. 월계역 1번 출구,202304,"1,313","1,491",2804
노원구,4024. 꿈의숲 SK뷰 아파트,202304,"1,848","1,797",3645
노원구,4025. 한천교 동편,202304,"1,185","1,250",2435
노원구,4026. 상계주공1단지아파트,202304,"1,728","1,635",3363
노원구,4027. 한내 행복발전소 옆,202304,"3,307","3,186",6493
노원구,4028. 한일유앤아이아파트 105동 인근,202304,"1,351","1,105",2456
노원구,4029. 청소년수련관 후문,202304,"4,170","4,328",8498
노원구,4031. 청암예술학교 앞,202304,"1,947","1,773",3720
노원구,4032. 은행사거리 성모빌딩 앞,202304,"1,682","1,608",3290
노원구,4033. 녹천역 4번 출구 옆,202304,589,603,1192
노원구,4034. 상계근린공원 운동장 앞,202304,"1,123","1,347",2470
노원구,4035. 휴플러스 수락한신아파트 101동 앞,202304,713,604,1317
노원구,4036. 하계역 6번출구,202304,"1,878","2,101",3979
노원구,4037. 물넘이교,202304,"2,776","2,572",5348
노원구,4039. 서울시 북부여성발전센터,202304,"1,070",965,2035
노원구,4040. 공릉로 26길,202304,"1,229","1,444",2673
노원구,4041. 공릉역3번출구,202304,"2,560","2,829",5389
노원구,4042. 상계문화정보도서관,202304,860,810,1670
노원구,4043. 상계주공13단지 1301동,202304,393,286,679
노원구,4044. 공릉산 백세문 입구,202304,245,138,383
노원구,4045. 은하수 공원,202304,592,682,1274
노원구,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),202304,"2,702","2,652",5354
노원구,5305. 대륜E&S 서울지사 앞,202304,787,810,1597
노원구,5306. 동신아파트 후문 옆,202304,"4,592","4,857",9449
노원구,5308. 상계신동아아파트,202304,488,153,641
노원구,5309. 월계 롯데캐슬아파트 뒤,202304,764,795,1559
노원구,5310. 목련아파트,202304,"1,056",786,1842
노원구,5311. 주공601동 상가 노원지하보도 앞,202304,"2,438","2,367",4805
노원구,5313. 중계주공2단지 앞,202304,983,931,1914
노원구,5314. 월계1동주민센터 앞,202304,988,965,1953
노원구,5315. 당고개역 앞,202304,365,313,678
노원구,5317. 공릉동 신도1차 아파트 뒤,202304,"1,064","1,278",2342
노원구,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),202304,898,797,1695
노원구,5319. 연해피빌 앞,202304,"1,248","1,301",2549
노원구,5320. 한국스포츠정책과학원 앞,202304,282,172,454
노원구,5321.불암아파트 앞,202304,993,952,1945
노원구,5322.노원성당 앞,202304,419,393,812
도봉구,1702. 녹천역 1번출구 앞,202304,744,796,1540
도봉구,1703. 도봉산광역환승센터앞 ,202304,421,336,757
도봉구,1705. 도봉구청 정문앞,202304,"1,647","1,679",3326
도봉구,1706. 방학동우체국 건너편,202304,"1,036","1,013",2049
도봉구,1707. 도봉구민회관,202304,"1,920","1,713",3633
도봉구,1708. 도봉보건소사거리,202304,"2,078","2,022",4100
도봉구,1709. 쌍문역4번출구 주변,202304,"1,306","1,233",2539
도봉구,1713. 쌍문동 이안아파트 앞,202304,874,258,1132
도봉구,1714. 도봉문화정보도서관 삼거리,202304,451,117,568
도봉구,1716. 창동역 1번출구 건너편,202304,"1,091","1,077",2168
도봉구,1717. 시립창동운동장 입구,202304,259,132,391
도봉구,1719. 신도봉사거리 버스정류장,202304,945,919,1864
도봉구,1720. 도봉구청 옆(중랑천변),202304,"1,861","1,821",3682
도봉구,1721. 창동역 2번출구 ,202304,"4,230","5,014",9244
도봉구,1722. 창동청소년수련관,202304,682,611,1293
도봉구,1723. 방학동학마을도서관,202304,637,611,1248
도봉구,1725. 창1동주민센터,202304,696,749,1445
도봉구,1726. 삼익세라믹아파트교차로,202304,"1,349","1,241",2590
도봉구,1727. 서울도봉초등학교인근,202304,659,648,1307
도봉구,1728. 서울북부지방법원,202304,357,317,674
도봉구,1729. 도봉한신아파트 버스정류장,202304,"1,291","1,275",2566
도봉구,1730. 도봉산역 교차로 앞,202304,292,313,605
도봉구,1731. 도봉고등학교 맞은편,202304,25,9,34
도봉구,1732. 방학역사거리,202304,754,879,1633
도봉구,1733. 방학사거리 (봄마당 앞),202304,800,774,1574
도봉구,1734. 쌍문현대1차아파트 108동 앞,202304,"1,062",761,1823
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",202304,"1,181","1,114",2295
도봉구,1736. 버스정류장 앞,202304,703,552,1255
도봉구,1737. 신창시장,202304,"1,970","2,271",4241
도봉구,1738. 창동주공17단지 상가앞,202304,"1,949","1,979",3928
도봉구,1741. 제일강산수산입구,202304,"1,710","1,405",3115
도봉구,1742. 북한산 코오롱 하늘채,202304,"2,428","2,386",4814
도봉구,1743.창동19단지아파트 관리사무소앞,202304,"1,404","1,332",2736
도봉구,1744.도봉소방서 옆,202304,"2,475","2,420",4895
도봉구,1748. 방학역 1번출구,202304,690,664,1354
도봉구,1749. ESA아파트 상가 앞,202304,"1,614","1,632",3246
도봉구,1750. 창포원 남쪽 입구,202304,937,"1,025",1962
도봉구,1751. 창원초등학교 교차로,202304,"1,006",953,1959
도봉구,1752. 창동 주공 4단지 입구 옆,202304,"1,001","1,097",2098
도봉구,1754. 창동시장입구 사거리,202304,"1,115","1,047",2162
도봉구,1756.서울북부광역등기국,202304,389,285,674
도봉구,1759.서울북부지방법원 앞,202304,672,676,1348
도봉구,1761.방학중학교 앞,202304,457,382,839
도봉구,1762.북한산 한신휴플러스APT앞,202304,"2,187","1,968",4155
도봉구,1765.쌍문역 1번출구 주변,202304,"1,580","1,429",3009
도봉구,1767.방학초등학교 앞,202304,"1,452","1,787",3239
도봉구,1768.신동아타워 버스정류소,202304,659,647,1306
도봉구,1770.도봉한신아파트 주변,202304,922,893,1815
도봉구,1771.성원APT버스정류소,202304,"1,034",815,1849
도봉구,1772.시립도봉노인복지관 버스정류소,202304,977,820,1797
도봉구,1774.정의여중고 버스정류소,202304,644,635,1279
도봉구,1775.신원리베르텔 앞,202304,"1,016",941,1957
도봉구,4054. 창동한신아파트 버스정류소,202304,"1,092",714,1806
도봉구,4058. 다락원체육공원 전망대 입구,202304,625,616,1241
도봉구,4062. 평화도봉공원 주변,202304,"1,329","1,301",2630
도봉구,4064. 신창아파트 입구 앞,202304,495,467,962
도봉구,4065. 창동역 1번출구 앞,202304,"3,819","3,861",7680
도봉구,4073.방아골종합사회복지관,202304,840,729,1569
도봉구,4074. 도봉구육아종합지원센터(창동),202304,972,"1,189",2161
도봉구,4076. 도봉통합복지센터 뒤 중랑천 변,202304,"1,643","1,703",3346
도봉구,4077. 도봉제1교,202304,"1,625","1,865",3490
도봉구,4078. 원당공원 앞,202304,"1,436","1,392",2828
도봉구,4080. 창동주공19단지앞 ,202304,"1,586","1,463",3049
도봉구,4083.도봉아이나라도서관 앞,202304,"1,203","1,211",2414
도봉구,4084. 도봉동실내스포츠센터,202304,792,699,1491
도봉구,4086. 도봉로 534,202304,440,315,755
도봉구,4087. 우이교 교차로,202304,"2,274","2,218",4492
도봉구,4088. 김근태도서관,202304,490,359,849
도봉구,4089. 동부센트레빌 앞,202304,"1,189","1,259",2448
도봉구,4090. 녹천교 앞 사거리,202304,"1,104","1,038",2142
도봉구,4091. 방학역2번출구,202304,"1,153","1,134",2287
도봉구,4092. 도봉경찰서 교차로,202304,"1,717","1,631",3348
도봉구,4093. 창동동아청솔정문 건너편,202304,644,578,1222
도봉구,4094.도봉여성센터,202304,317,314,631
동대문구,4102. 휘경1동주민센터 앞,202304,"1,024",999,2023
동대문구,4103. 휘경sk뷰아파트 앞,202304,674,612,1286
동대문구,4104. 외대앞역 교차로,202304,"2,934","2,973",5907
동대문구,4105. 서울교통공사사거리 교통섬,202304,"1,206","1,233",2439
